,locationid,latitude,longitude,shapewkt,X,country,CONST_CODE,WARD_NAME,CONSTITUEN,COUNTY_ASS,COUNTY_A_1,COUNTY_COD,COUNTY_NAME
956,10305674,0.708,37.792,"POLYGON ((37.749999128999946 0.66666643799998582, 37.833332461999944 0.66666643799998582, 37.833332461999944 0.74999977099998583, 37.749999128999946 0.74999977099998583, 37.749999128999946 0.66666643799998582))",586,Kenya,49,NGARE MARA,ISIOLO NORTH,245,673,11,ISIOLO
957,10305675,0.708,38.208,"POLYGON ((38.166665793999954 0.66666643799998582, 38.249999126999953 0.66666643799998582, 38.249999126999953 0.74999977099998583, 38.166665793999954 0.74999977099998583, 38.166665793999954 0.66666643799998582))",986,Kenya,50,KINNA,ISIOLO SOUTH,249,KINNA,11,ISIOLO
958,10305904,3.042,38.542,"POLYGON ((38.499999125999949 2.9999997619999874, 38.583332458999948 2.9999997619999874, 38.583332458999948 3.0833330949999875, 38.499999125999949 3.0833330949999875, 38.499999125999949 2.9999997619999874))",1593,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
959,10305984,2.875,38.208,"POLYGON ((38.166665793999954 2.83333309599999, 38.249999126999953 2.83333309599999, 38.249999126999953 2.91666642899999, 38.166665793999954 2.91666642899999, 38.166665793999954 2.83333309599999))",1271,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
960,10306195,4.042,36.958,"POLYGON ((36.916665798999958 3.9999997579999871, 36.999999131999957 3.9999997579999871, 36.999999131999957 4.0833330909999868, 36.916665798999958 4.0833330909999868, 36.916665798999958 3.9999997579999871))",441,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
961,10306200,3.542,38.375,"POLYGON ((38.333332459999951 3.4999997599999872, 38.41666579299995 3.4999997599999872, 38.41666579299995 3.5833330929999874, 38.333332459999951 3.5833330929999874, 38.333332459999951 3.4999997599999872))",172,Kenya,45,URAN,MOYALE,226,URAN,10,MARSABIT
962,10306201,3.458,39.042,"POLYGON ((38.999999123999942 3.4166664269999885, 39.083332456999941 3.4166664269999885, 39.083332456999941 3.4999997599999886, 38.999999123999942 3.4999997599999886, 38.999999123999942 3.4166664269999885))",259,Kenya,45,MOYALE TOWNSHIP,MOYALE,225,MOYALE TOWNSHIP,10,MARSABIT
963,10306205,4.125,36.375,"POLYGON ((36.333332467999952 4.0833330909999859, 36.416665800999951 4.0833330909999859, 36.416665800999951 4.1666664239999855, 36.333332467999952 4.1666664239999855, 36.333332467999952 4.0833330909999859))",1695,Kenya,46,ILLERET,NORTH HORR,232,ILLERET,10,MARSABIT
964,10306244,1.625,39.125,"POLYGON ((39.083332456999955 1.5833331009999867, 39.166665789999954 1.5833331009999867, 39.166665789999954 1.6666664339999866, 39.083332456999955 1.6666664339999866, 39.083332456999955 1.5833331009999867))",1010,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
965,10306273,1.542,38.042,"POLYGON ((37.999999127999956 1.4999997679999879, 38.083332460999955 1.4999997679999879, 38.083332460999955 1.5833331009999878, 37.999999127999956 1.5833331009999878, 37.999999127999956 1.4999997679999879))",97,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
966,10306289,2.792,37.458,"POLYGON ((37.416665796999951 2.7499997629999839, 37.499999129999949 2.7499997629999839, 37.499999129999949 2.8333330959999841, 37.416665796999951 2.8333330959999841, 37.416665796999951 2.7499997629999839))",1449,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
967,10306290,3.042,38.625,"POLYGON ((38.583332458999962 2.9999997619999874, 38.666665791999961 2.9999997619999874, 38.666665791999961 3.0833330949999875, 38.583332458999962 3.0833330949999875, 38.583332458999962 2.9999997619999874))",1746,Kenya,45,OBBU,MOYALE,227,OBBU,10,MARSABIT
968,10306316,3.125,36.458,"POLYGON ((36.416665800999965 3.0833330949999862, 36.499999133999964 3.0833330949999862, 36.499999133999964 3.1666664279999863, 36.416665800999965 3.1666664279999863, 36.416665800999965 3.0833330949999862))",1559,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
969,10306644,0.625,37.208,"POLYGON ((37.16666579799994 0.583333104999987, 37.249999130999939 0.583333104999987, 37.249999130999939 0.666666437999987, 37.16666579799994 0.666666437999987, 37.16666579799994 0.583333104999987))",1033,Kenya,49,OLDO/NYIRO,ISIOLO NORTH,247,OLDONYIRO,11,ISIOLO
970,10306657,3.042,37.875,"POLYGON ((37.833332461999959 2.9999997619999874, 37.916665794999957 2.9999997619999874, 37.916665794999957 3.0833330949999875, 37.833332461999959 3.0833330949999875, 37.833332461999959 2.9999997619999874))",96,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
971,10306827,3.625,36.875,"POLYGON ((36.833332465999945 3.583333092999986, 36.916665798999944 3.583333092999986, 36.916665798999944 3.6666664259999862, 36.833332465999945 3.6666664259999862, 36.833332465999945 3.583333092999986))",296,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
972,10306833,2.542,38.708,"POLYGON ((38.666665791999947 2.4999997639999876, 38.749999124999945 2.4999997639999876, 38.749999124999945 2.5833330969999877, 38.666665791999947 2.5833330969999877, 38.666665791999947 2.4999997639999876))",943,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
973,10306975,1.375,38.375,"POLYGON ((38.333332459999951 1.3333331019999903, 38.41666579299995 1.3333331019999903, 38.41666579299995 1.4166664349999902, 38.333332459999951 1.4166664349999902, 38.333332459999951 1.3333331019999903))",1395,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
974,10307356,3.125,38.708,"POLYGON ((38.666665791999947 3.0833330949999862, 38.749999124999945 3.0833330949999862, 38.749999124999945 3.1666664279999863, 38.666665791999947 3.1666664279999863, 38.666665791999947 3.0833330949999862))",1142,Kenya,45,OBBU,MOYALE,227,OBBU,10,MARSABIT
975,10307532,3.292,38.708,"POLYGON ((38.666665791999947 3.2499997609999838, 38.749999124999945 3.2499997609999838, 38.749999124999945 3.3333330939999839, 38.666665791999947 3.3333330939999839, 38.666665791999947 3.2499997609999838))",469,Kenya,45,OBBU,MOYALE,227,OBBU,10,MARSABIT
976,10307561,1.292,38.292,"POLYGON ((38.249999126999938 1.2499997689999844, 38.333332459999937 1.2499997689999844, 38.333332459999937 1.3333331019999843, 38.249999126999938 1.3333331019999843, 38.249999126999938 1.2499997689999844))",801,Kenya,49,CHARI,ISIOLO NORTH,243,CHARI,11,ISIOLO
977,10307562,1.292,38.708,"POLYGON ((38.666665791999947 1.2499997689999844, 38.749999124999945 1.2499997689999844, 38.749999124999945 1.3333331019999843, 38.666665791999947 1.3333331019999843, 38.666665791999947 1.2499997689999844))",405,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
978,10307735,3.042,37.125,"POLYGON ((37.083332464999955 2.9999997619999874, 37.166665797999954 2.9999997619999874, 37.166665797999954 3.0833330949999875, 37.083332464999955 3.0833330949999875, 37.083332464999955 2.9999997619999874))",717,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
979,10308013,2.792,37.958,"POLYGON ((37.916665794999943 2.7499997629999839, 37.999999127999942 2.7499997629999839, 37.999999127999942 2.8333330959999841, 37.916665794999943 2.8333330959999841, 37.916665794999943 2.7499997629999839))",32,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
980,10308032,1.542,39.375,"POLYGON ((39.333332455999965 1.4999997679999879, 39.416665788999964 1.4999997679999879, 39.416665788999964 1.5833331009999878, 39.333332455999965 1.5833331009999878, 39.333332455999965 1.4999997679999879))",888,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
981,10308055,1.375,37.542,"POLYGON ((37.499999129999964 1.3333331019999903, 37.583332462999962 1.3333331019999903, 37.583332462999962 1.4166664349999902, 37.499999129999964 1.4166664349999902, 37.499999129999964 1.3333331019999903))",1575,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
982,10308186,2.125,38.708,"POLYGON ((38.666665791999947 2.0833330989999865, 38.749999124999945 2.0833330989999865, 38.749999124999945 2.1666664319999867, 38.666665791999947 2.1666664319999867, 38.666665791999947 2.0833330989999865))",941,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
983,10308659,0.042,38.625,"POLYGON ((38.583332458999962 -2.2600001159389649E-07, 38.666665791999961 -2.2600001159389649E-07, 38.666665791999961 0.083333106999988388, 38.583332458999962 0.083333106999988388, 38.583332458999962 -2.2600001159389649E-07))",871,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
984,10308691,1.292,39.375,"POLYGON ((39.333332455999965 1.2499997689999844, 39.416665788999964 1.2499997689999844, 39.416665788999964 1.3333331019999843, 39.333332455999965 1.3333331019999843, 39.333332455999965 1.2499997689999844))",822,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
985,10308712,0.875,38.125,"POLYGON ((38.083332460999941 0.8333331039999905, 38.16666579399994 0.8333331039999905, 38.16666579399994 0.91666643699999051, 38.083332460999941 0.91666643699999051, 38.083332460999941 0.8333331039999905))",99,Kenya,49,CHARI,ISIOLO NORTH,243,CHARI,11,ISIOLO
986,10309029,2.542,38.292,"POLYGON ((38.249999126999938 2.4999997639999876, 38.333332459999937 2.4999997639999876, 38.333332459999937 2.5833330969999877, 38.249999126999938 2.5833330969999877, 38.249999126999938 2.4999997639999876))",1799,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
987,10309183,1.958,38.458,"POLYGON ((38.416665792999964 1.916666432999989, 38.499999125999963 1.916666432999989, 38.499999125999963 1.9999997659999889, 38.416665792999964 1.9999997659999889, 38.416665792999964 1.916666432999989))",1522,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
988,10309281,3.458,37.375,"POLYGON ((37.333332463999966 3.4166664269999885, 37.416665796999965 3.4166664269999885, 37.416665796999965 3.4999997599999886, 37.333332463999966 3.4999997599999886, 37.333332463999966 3.4166664269999885))",1109,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
989,10309324,1.875,37.792,"POLYGON ((37.749999128999946 1.8333330999999902, 37.833332461999944 1.8333330999999902, 37.833332461999944 1.91666643299999, 37.749999128999946 1.91666643299999, 37.749999128999946 1.8333330999999902))",1264,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
990,10309390,3.125,37.375,"POLYGON ((37.333332463999966 3.0833330949999862, 37.416665796999965 3.0833330949999862, 37.416665796999965 3.1666664279999863, 37.333332463999966 3.1666664279999863, 37.333332463999966 3.0833330949999862))",447,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
991,10309447,2.708,38.125,"POLYGON ((38.083332460999941 2.6666664299999852, 38.16666579399994 2.6666664299999852, 38.16666579399994 2.7499997629999853, 38.083332460999941 2.7499997629999853, 38.083332460999941 2.6666664299999852))",929,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
992,10309488,4.208,36.792,"POLYGON ((36.74999913299996 4.1666664239999847, 36.833332465999959 4.1666664239999847, 36.833332465999959 4.2499997569999843, 36.74999913299996 4.2499997569999843, 36.74999913299996 4.1666664239999847))",508,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
993,10310027,4.125,37.208,"POLYGON ((37.16666579799994 4.0833330909999859, 37.249999130999939 4.0833330909999859, 37.249999130999939 4.1666664239999855, 37.16666579799994 4.1666664239999855, 37.16666579799994 4.0833330909999859))",1782,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
994,10310560,2.792,37.875,"POLYGON ((37.833332461999959 2.7499997629999839, 37.916665794999957 2.7499997629999839, 37.916665794999957 2.8333330959999841, 37.833332461999959 2.8333330959999841, 37.833332461999959 2.7499997629999839))",165,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
995,10310569,3.458,38.958,"POLYGON ((38.916665790999957 3.4166664269999885, 38.999999123999956 3.4166664269999885, 38.999999123999956 3.4999997599999886, 38.916665790999957 3.4999997599999886, 38.916665790999957 3.4166664269999885))",117,Kenya,45,BUTIYE,MOYALE,221,BUTIYE,10,MARSABIT
996,10311295,2.125,37.542,"POLYGON ((37.499999129999964 2.0833330989999865, 37.583332462999962 2.0833330989999865, 37.583332462999962 2.1666664319999867, 37.499999129999964 2.1666664319999867, 37.499999129999964 2.0833330989999865))",1847,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
997,10311334,2.792,37.792,"POLYGON ((37.749999128999946 2.7499997629999839, 37.833332461999944 2.7499997629999839, 37.833332461999944 2.8333330959999841, 37.749999128999946 2.8333330959999841, 37.749999128999946 2.7499997629999839))",1580,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
998,10311841,0.708,39.042,"POLYGON ((38.999999123999942 0.66666643799998582, 39.083332456999941 0.66666643799998582, 39.083332456999941 0.74999977099998583, 38.999999123999942 0.74999977099998583, 38.999999123999942 0.66666643799998582))",817,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
999,10311924,2.625,38.125,"POLYGON ((38.083332460999941 2.5833330969999864, 38.16666579399994 2.5833330969999864, 38.16666579399994 2.6666664299999865, 38.083332460999941 2.6666664299999865, 38.083332460999941 2.5833330969999864))",858,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
1000,10311953,3.208,37.125,"POLYGON ((37.083332464999955 3.166666427999985, 37.166665797999954 3.166666427999985, 37.166665797999954 3.2499997609999851, 37.083332464999955 3.2499997609999851, 37.083332464999955 3.166666427999985))",305,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
1001,10312266,3.125,37.292,"POLYGON ((37.249999130999953 3.0833330949999862, 37.333332463999952 3.0833330949999862, 37.333332463999952 3.1666664279999863, 37.249999130999953 3.1666664279999863, 37.249999130999953 3.0833330949999862))",915,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
1002,10312322,0.708,39.208,"POLYGON ((39.166665789999939 0.66666643799998582, 39.249999122999938 0.66666643799998582, 39.249999122999938 0.74999977099998583, 39.166665789999939 0.74999977099998583, 39.166665789999939 0.66666643799998582))",413,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
1003,10312682,0.708,38.292,"POLYGON ((38.249999126999938 0.66666643799998582, 38.333332459999937 0.66666643799998582, 38.333332459999937 0.74999977099998583, 38.249999126999938 0.74999977099998583, 38.249999126999938 0.66666643799998582))",990,Kenya,50,KINNA,ISIOLO SOUTH,249,KINNA,11,ISIOLO
1004,10313052,2.208,37.708,"POLYGON ((37.666665795999961 2.1666664319999853, 37.74999912899996 2.1666664319999853, 37.74999912899996 2.2499997649999854, 37.666665795999961 2.2499997649999854, 37.666665795999961 2.1666664319999853))",1262,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
1005,10313679,3.292,37.958,"POLYGON ((37.916665794999943 3.2499997609999838, 37.999999127999942 3.2499997609999838, 37.999999127999942 3.3333330939999839, 37.916665794999943 3.3333330939999839, 37.916665794999943 3.2499997609999838))",1794,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
1006,10313681,3.208,36.708,"POLYGON ((36.666665799999947 3.166666427999985, 36.749999132999946 3.166666427999985, 36.749999132999946 3.2499997609999851, 36.666665799999947 3.2499997609999851, 36.666665799999947 3.166666427999985))",1240,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
1007,10313691,1.458,38.958,"POLYGON ((38.916665790999957 1.4166664349999891, 38.999999123999956 1.4166664349999891, 38.999999123999956 1.499999767999989, 38.916665790999957 1.499999767999989, 38.916665790999957 1.4166664349999891))",681,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
1008,10313702,2.292,37.958,"POLYGON ((37.916665794999943 2.2499997649999841, 37.999999127999942 2.2499997649999841, 37.999999127999942 2.3333330979999842, 37.916665794999943 2.3333330979999842, 37.916665794999943 2.2499997649999841))",1726,Kenya,47,KARARE,SAKU,234,KARARE,10,MARSABIT
1009,10313826,0.542,38.458,"POLYGON ((38.416665792999964 0.49999977199998824, 38.499999125999963 0.49999977199998824, 38.499999125999963 0.58333310499998825, 38.416665792999964 0.58333310499998825, 38.416665792999964 0.49999977199998824))",1737,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
1010,10313977,0.792,37.875,"POLYGON ((37.833332461999959 0.74999977099998461, 37.916665794999957 0.74999977099998461, 37.916665794999957 0.83333310399998461, 37.833332461999959 0.83333310399998461, 37.833332461999959 0.74999977099998461))",95,Kenya,49,NGARE MARA,ISIOLO NORTH,245,673,11,ISIOLO
1011,10314053,2.958,38.208,"POLYGON ((38.166665793999954 2.9166664289999886, 38.249999126999953 2.9166664289999886, 38.249999126999953 2.9999997619999887, 38.166665793999954 2.9999997619999887, 38.166665793999954 2.9166664289999886))",401,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
1012,10314229,3.208,38.958,"POLYGON ((38.916665790999957 3.166666427999985, 38.999999123999956 3.166666427999985, 38.999999123999956 3.2499997609999851, 38.916665790999957 3.2499997609999851, 38.916665790999957 3.166666427999985))",816,Kenya,45,BUTIYE,MOYALE,221,BUTIYE,10,MARSABIT
1013,10314274,3.125,39.042,"POLYGON ((38.999999123999942 3.0833330949999862, 39.083332456999941 3.0833330949999862, 39.083332456999941 3.1666664279999863, 38.999999123999942 3.1666664279999863, 38.999999123999942 3.0833330949999862))",819,Kenya,45,BUTIYE,MOYALE,221,BUTIYE,10,MARSABIT
1014,10314308,1.792,37.458,"POLYGON ((37.416665796999951 1.7499997669999843, 37.499999129999949 1.7499997669999843, 37.499999129999949 1.8333330999999842, 37.416665796999951 1.8333330999999842, 37.416665796999951 1.7499997669999843))",1783,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
1015,10314331,0.958,38.625,"POLYGON ((38.583332458999962 0.91666643699998929, 38.666665791999961 0.91666643699998929, 38.666665791999961 0.9999997699999893, 38.583332458999962 0.9999997699999893, 38.583332458999962 0.91666643699998929))",1464,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
1016,10314401,3.542,38.208,"POLYGON ((38.166665793999954 3.4999997599999872, 38.249999126999953 3.4999997599999872, 38.249999126999953 3.5833330929999874, 38.166665793999954 3.5833330929999874, 38.166665793999954 3.4999997599999872))",463,Kenya,45,URAN,MOYALE,226,URAN,10,MARSABIT
1017,10314444,1.458,37.792,"POLYGON ((37.749999128999946 1.4166664349999891, 37.833332461999944 1.4166664349999891, 37.833332461999944 1.499999767999989, 37.749999128999946 1.499999767999989, 37.749999128999946 1.4166664349999891))",1651,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
1018,10314813,2.875,36.958,"POLYGON ((36.916665798999958 2.83333309599999, 36.999999131999957 2.83333309599999, 36.999999131999957 2.91666642899999, 36.916665798999958 2.91666642899999, 36.916665798999958 2.83333309599999))",1094,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
1019,10314864,1.792,38.875,"POLYGON ((38.833332457999944 1.7499997669999843, 38.916665790999943 1.7499997669999843, 38.916665790999943 1.8333330999999842, 38.833332457999944 1.8333330999999842, 38.833332457999944 1.7499997669999843))",1600,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
1020,10315007,1.292,38.625,"POLYGON ((38.583332458999962 1.2499997689999844, 38.666665791999961 1.2499997689999844, 38.666665791999961 1.3333331019999843, 38.583332458999962 1.3333331019999843, 38.583332458999962 1.2499997689999844))",1667,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
1021,10315562,0.375,37.458,"POLYGON ((37.416665796999951 0.33333310599999066, 37.499999129999949 0.33333310599999066, 37.499999129999949 0.41666643899999067, 37.416665796999951 0.41666643899999067, 37.416665796999951 0.33333310599999066))",389,Kenya,49,BURAT,ISIOLO NORTH,246,BURAT,11,ISIOLO
1022,10316199,2.625,38.792,"POLYGON ((38.74999912499996 2.5833330969999864, 38.833332457999958 2.5833330969999864, 38.833332457999958 2.6666664299999865, 38.74999912499996 2.6666664299999865, 38.74999912499996 2.5833330969999864))",1865,Kenya,45,URAN,MOYALE,226,URAN,10,MARSABIT
